ap,city,circle_code_no,ont_serial_no,vendor_name,station_mac,circle,client_with_poor_snr_sample,client_with_poor_snr_sample_2,client_with_poor_snr_sample_5,tot_2g,tot_5g,tot_overall,client_with_high_no_of_sticky_client_2_with_good_coverage,client_with_high_no_of_sticky_client_5_with_poor_coverage,client_with_high_tx_packet_error,client_with_high_client_disconnection,client_with_poor_link_speed_mcs_rate,client_with_poor_link_speed_mcs_rate_2,client_with_poor_link_speed_mcs_rate_5,client_with_poor_coverage,client_with_poor_coverage_2,client_with_poor_coverage_5,client_with_poor_dl_throughput_less_than_threshold,client_with_poor_ul_throughput_less_than_threshold,ap_manufacturer,host_name,type,manufacturer,model,client_with_poor_snr_sample_breach,client_with_poor_snr_sample_2_breach,client_with_poor_snr_sample_5_breach,client_with_high_tx_packet_error_breach,client_with_high_client_disconnection_breach,client_with_poor_link_speed_mcs_rate_breach,client_with_poor_link_speed_mcs_rate_2_breach,client_with_poor_link_speed_mcs_rate_5_breach,client_with_poor_coverage_breach,client_with_poor_coverage_2_breach,client_with_poor_coverage_5_breach,count_of_total_samples_for_client_with_poor_snr_sample,count_of_total_samples_for_client_with_poor_snr_sample_2,count_of_total_samples_for_client_with_poor_snr_sample_5,count_of_total_samples_for_ap_tot_2g,count_of_total_samples_for_ap_tot_5g,count_of_total_samples_for_ap_tot_overall,count_of_total_samples_for_client_with_high_tx_packet_error,count_of_total_samples_for_client_with_poor_link_speed_mcs_rate,count_of_total_samples_for_client_with_poor_link_speed_mcs_rate_2,count_of_total_samples_for_client_with_poor_link_speed_mcs_rate_5,count_of_total_samples_for_client_with_poor_coverage,count_of_total_samples_for_client_with_poor_coverage_2,count_of_total_samples_for_client_with_poor_coverage_5,mac_address,station_count,downtime_hours_used,ap_with_poor_coverage,ap_with_poor_coverage_2,ap_with_poor_coverage_5,ap_with_poor_snr_sample_2,ap_with_poor_snr_sample_5,ap_with_poor_snr_sample,ap_with_poor_dl_throughput_less_than_threshold,ap_with_poor_ul_throughput_less_than_threshold,ap_with_poor_link_speed_mcs_rate,ap_with_poor_link_speed_mcs_rate_2,ap_with_poor_link_speed_mcs_rate_5,ap_with_high_interference,ap_with_high_interference_2,ap_with_high_interference_5,ap_with_high_client_disconnection,ap_with_high_retry_rate,ap_with_high_retry_rate_flag,ap_with_high_tx_packet_error,ap_with_high_tx_packet_error_percent,ap_with_high_tx_packet_error_flag,ap_with_high_rx_packet_error,ap_with_high_rx_packet_error_flag,ap_downtime_per,ap_with_high_internet_down_incident,ap_with_high_cpu_utilisation,ap_with_high_memory_packet_error,ap_with_high_no_of_sticky_client_2_with_good_coverage,ap_with_high_no_of_sticky_client_5_with_poor_coverage,ap_with_poor_tot_on_5g,ap_with_zero_usage,ap_with_high_channel_utilisation_pct,ap_with_high_channel_utilisation_count,total_channels_all,ap_with_high_channel_utilisation_2_pct,ap_with_high_channel_utilisation_2_count,total_channels_2,ap_with_high_channel_congestion_5_pct,ap_with_high_channel_congestion_5_count,total_channels_5,ap_with_poor_coverage_breach,ap_with_poor_coverage_2_breach,ap_with_poor_coverage_5_breach,ap_with_poor_snr_sample_2_breach,ap_with_poor_snr_sample_5_breach,ap_with_poor_snr_sample_breach,ap_with_poor_dl_throughput_less_than_threshold_breach,ap_with_poor_ul_throughput_less_than_threshold_breach,ap_with_poor_link_speed_mcs_rate_breach,ap_with_poor_link_speed_mcs_rate_2_breach,ap_with_poor_link_speed_mcs_rate_5_breach,ap_with_high_interference_breach,ap_with_high_interference_2_breach,ap_with_high_interference_5_breach,ap_with_high_client_disconnection_breach,ap_with_high_retry_rate_breach,ap_with_high_tx_packet_error_breach,ap_with_high_tx_packet_error_percent_breach,ap_with_high_rx_packet_error_breach,ap_downtime_per_breach,ap_with_high_internet_down_incident_breach,ap_with_high_cpu_utilisation_breach,ap_with_high_memory_packet_error_breach,ap_with_high_no_of_sticky_client_2_with_good_coverage_breach,ap_with_high_no_of_sticky_client_5_with_poor_coverage_breach,ap_with_poor_tot_on_5g_breach,ap_with_zero_usage_breach,ap_with_high_channel_utilisation_breach,ap_with_high_channel_utilisation_2_breach,ap_with_high_channel_congestion_5_breach,channelobss,channelobss2_4,channelobss2_4_breach,channelobss5,channelobss5_breach,channelobss_breach,count_of_total_samples_for_ap_with_poor_coverage,count_of_total_samples_for_ap_with_poor_coverage_2,count_of_total_samples_for_ap_with_poor_coverage_5,count_of_total_samples_for_ap_with_poor_snr_sample_2,count_of_total_samples_for_ap_with_poor_snr_sample_5,count_of_total_samples_for_ap_with_poor_snr_sample,count_of_total_samples_for_ap_with_poor_link_speed_mcs_rate,count_of_total_samples_for_ap_with_poor_link_speed_mcs_rate_2,count_of_total_samples_for_ap_with_poor_link_speed_mcs_rate_5,count_of_total_samples_for_ap_with_high_interference,count_of_total_samples_for_ap_with_high_interference_2,count_of_total_samples_for_ap_with_high_interference_5,count_of_total_samples_for_ap_with_high_retry_rate,count_of_total_samples_for_ap_with_high_tx_packet_error,count_of_total_samples_for_ap_with_high_tx_packet_error_percent,count_of_total_samples_for_ap_with_high_rx_packet_error,count_of_total_samples_for_ap_downtime_per,count_of_total_samples_for_ap_with_high_internet_down_incident,count_of_total_samples_for_ap_with_poor_tot_on_5g,count_of_total_samples_for_ap_with_high_channel_utilisation,count_of_total_samples_for_ap_with_high_channel_utilisation_2,count_of_total_samples_for_ap_with_high_channel_congestion_5,count_of_total_samples_for_channelobss,count_of_total_samples_for_channelobss2_4,count_of_total_samples_for_channelobss5
01244054723_dsl,Gurgaon,108.0,NKOT0F0226EE,NOKIA,5AA1E0C63E20,Haryana,,,,0.0,100.0,28.54,False,False,0.0,41.0,0.0,0.0,0.0,0.0,,0.0,3.62,7.82,AAP321NK,Pixel-8a,,,,,,,False,True,False,False,False,False,,False,,,,36499623936.0,36499623936.0,127874562048.0,546.0,546.0,,546.0,546.0,0.0,546.0,,,,0.0,,0.0,,,,3.62,7.82,0.0,0.0,0.0,,,,41.0,,,0.0,,,,,,,,,False,False,,,,,,,,,,,,False,,False,,,,,,False,False,False,,,,True,,False,,,,,,,,,,,,,,,,,,,,546.0,0.0,546.0,,,,546.0,,546.0,,,,,546.0,,,,,,,,,,,
01246232448_dsl,Gurgaon,108.0,NKOT2F045EF1,NOKIA,44D2444AD5DC,Haryana,0.0,0.0,0.0,100.0,0.0,0.01,False,False,0.0,1.0,50.0,50.0,0.0,0.0,0.0,,0.02,0.0,AOT4221NK,EPSON4AD5DC,,,,False,False,False,False,False,False,False,False,False,False,,36.0,36.0,0.0,2034688.0,2034688.0,22140985344.0,2.0,2.0,2.0,,2.0,2.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.02,0.0,50.0,50.0,0.0,,,,1.0,,,0.0,,,,,,,,,False,False,,,,,,,,,,,,False,False,,False,False,False,,,False,False,False,,,,False,,False,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,36.0,0.0,36.0,2.0,2.0,,,,,,2.0,,,,,,,,,,,
012444903348_dsl,Gurgaon,108.0,NKOT0F01CE7E,NOKIA,BCF171E84D65,Haryana,,,,0.0,100.0,1.47,False,False,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,1.53,0.07,AAP321NK,TABLET-G71GRCJO,,,,,,,False,False,False,False,False,False,,False,,,,687447448.0,687447448.0,46686080192.0,144.0,144.0,,144.0,144.0,0.0,144.0,,,,0.0,,0.0,,,,1.53,0.07,0.0,0.0,0.0,,,,2.0,,,0.0,,,,,,,,,False,False,,,,,,,,,,,,False,,False,,,,,,False,False,False,,,,False,,False,,,,,,,,,,,,,,,,,,,,144.0,0.0,144.0,,,,144.0,,144.0,,,,,144.0,,,,,,,,,,,
01246472327_dsl,Gurgaon,108.0,NKOTA0000592,NOKIA,481B40DAC1F0,Haryana,0.0,0.0,0.0,0.0,100.0,42.58,False,True,0.0,6.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.03,AOT4221NK,,,,,False,False,False,False,True,False,False,False,False,,False,7068.0,0.0,7068.0,8717174784.0,8717174784.0,20472060928.0,372.0,372.0,,372.0,372.0,0.0,372.0,,,,0.0,,0.0,0.0,0.0,0.0,3.0,0.03,0.0,0.0,0.0,,,,6.0,,,0.0,,,,,,,,,False,True,,,,,,,,,,,,False,,False,False,False,False,,,False,False,False,,,,True,,False,,,,,,,,,,,,,,,,,,,,372.0,0.0,372.0,0.0,7068.0,7068.0,372.0,,372.0,,,,,372.0,,,,,,,,,,,
012444903348_dsl,Gurgaon,108.0,NKOT0F01CE7E,NOKIA,5CEA1D30FB63,Haryana,,,,0.0,100.0,17.09,,,1.77,,0.0,0.0,0.0,0.0,,0.0,4.07,0.04,AAP321NK,,,,,,,,False,,False,False,False,False,,False,,,,7976654848.0,7976654848.0,46686080192.0,906.0,906.0,,906.0,906.0,0.0,906.0,,,,0.0,,0.0,,,,4.07,0.04,0.0,0.0,0.0,,,,,,,1.77,,,,,,,,,,,,,,,,,,,,,,False,,False,,,,,,False,False,False,,,,,,False,,,,,,,,,,,,,,,,,,,,906.0,0.0,906.0,,,,906.0,,906.0,,,,,906.0,,,,,,,,,,,
012444903348_dsl,Gurgaon,108.0,NKOT0F01CE7E,NOKIA,82A170AF2571,Haryana,0.0,0.0,0.0,100.0,0.0,12.63,False,False,0.0,9.0,19.05,19.05,0.0,0.0,0.0,,1.2,0.06,AAP321NK,realme-15T,,,,False,False,False,False,True,False,False,False,False,False,,5187.0,5187.0,0.0,5896500462.0,5896500462.0,46686080192.0,273.0,273.0,273.0,,273.0,273.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,1.2,0.06,19.05,19.05,0.0,,,,9.0,,,0.0,,,,,,,,,False,False,,,,,,,,,,,,False,False,,False,False,False,,,False,False,False,,,,True,,False,,,,,,,,,,,,,,,,,,,,273.0,273.0,0.0,5187.0,0.0,5187.0,273.0,273.0,,,,,,273.0,,,,,,,,,,,
01246232448_dsl,Gurgaon,108.0,NKOT2F045EF1,NOKIA,A40801796184,Haryana,0.0,0.0,0.0,100.0,0.0,0.03,,,0.0,1.0,33.33,33.33,0.0,0.0,0.0,,0.0,0.01,AOT4221NK,Unknown_a4:08:01:79:61:84,,,,False,False,False,False,False,False,False,False,False,False,,324.0,324.0,0.0,6283264.0,6283264.0,22140985344.0,18.0,18.0,18.0,,18.0,18.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.01,33.33,33.33,0.0,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,False,False,False,,,False,False,False,,,,False,,False,,,,,,,,,,,,,,,,,,,,18.0,18.0,0.0,324.0,0.0,324.0,18.0,18.0,,,,,,18.0,,,,,,,,,,,
01246472327_dsl,Gurgaon,108.0,NKOTA0000592,NOKIA,70317F1E11E4,Haryana,44.44,0.0,44.44,0.0,100.0,0.03,False,False,0.0,29.0,44.44,0.0,44.44,44.44,,44.44,0.26,0.07,AOT4221NK,Srijans-iPhone,PHONE,Apple,iPhone,False,False,False,False,True,False,False,False,False,,False,171.0,0.0,171.0,6764544.0,6764544.0,20472060928.0,9.0,9.0,,9.0,9.0,0.0,9.0,,,,44.44,,44.44,0.0,44.44,44.44,0.26,0.07,44.44,0.0,44.44,,,,29.0,,,0.0,,,,,,,,,False,False,,,,,,,,,,,,False,,False,False,False,False,,,False,False,False,,,,True,,False,,,,,,,,,,,,,,,,,,,,9.0,0.0,9.0,0.0,171.0,171.0,9.0,,9.0,,,,,9.0,,,,,,,,,,,
012447957675_dsl,Gurgaon,108.0,ZYOT5E069474,NOKIA,FE8D24EBC286,Haryana,0.0,0.0,0.0,0.0,100.0,5.75,False,False,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.16,0.04,MTK 0000,Unknown_fe:8d:24:eb:c2:86,OTHER,,,False,False,False,False,False,False,False,False,False,,False,13349.0,0.0,13349.0,1296052224.0,1296052224.0,22523651072.0,1129.0,1129.0,,1129.0,1129.0,0.0,1129.0,,,,0.0,,0.0,0.0,0.0,0.0,0.16,0.04,0.0,0.0,0.0,,,,3.0,,,0.0,,,,,,,,,False,False,,,,,,,,,,,,False,,False,False,False,False,,,False,False,False,,,,False,,False,,,,,,,,,,,,,,,,,,,,1129.0,0.0,1129.0,0.0,13349.0,13349.0,1129.0,,1129.0,,,,,1129.0,,,,,,,,,,,
012445159575_dsl,Gurgaon,108.0,ZYOTFD000042,NOKIA,4C1B86D3490C,Haryana,92.11,0.0,92.11,0.0,100.0,41.6,False,False,0.62,2.0,1.97,0.0,1.97,92.11,,92.11,5.76,0.24,AOT5221ZY,LGwebOSTV,TV,LG,TV,True,False,True,False,False,False,False,False,True,,True,15409.0,0.0,15409.0,13462193152.0,13462193152.0,32360089600.0,811.0,811.0,,811.0,811.0,0.0,811.0,,,,92.11,,92.11,0.0,92.11,92.11,5.76,0.24,1.97,0.0,1.97,,,,2.0,,,0.62,,,,,,,,,False,False,,,,,,,,,,,,True,,True,False,True,True,,,False,False,False,,,,False,,False,,,,,,,,,,,,,,,,,,,,811.0,0.0,811.0,0.0,15409.0,15409.0,811.0,,811.0,,,,,811.0,,,,,,,,,,,
012444903348_dsl,Gurgaon,108.0,NKOT0F01CE7E,NOKIA,C25FF6C7715F,Haryana,6.95,6.95,0.0,100.0,0.0,0.92,False,False,0.0,71.0,93.88,93.88,0.0,34.69,34.69,,0.42,0.02,AAP321NK,realme-C11-2021,PHONE,Realme,Realme,False,False,False,False,True,True,True,False,False,False,,2793.0,2793.0,0.0,429722166.0,429722166.0,46686080192.0,147.0,147.0,147.0,,147.0,147.0,0.0,,,,34.69,34.69,,6.95,0.0,6.95,0.42,0.02,93.88,93.88,0.0,,,,71.0,,,0.0,,,,,,,,,False,False,,,,,,,,,,,,False,False,,False,False,False,,,True,True,False,,,,True,,False,,,,,,,,,,,,,,,,,,,,147.0,147.0,0.0,2793.0,0.0,2793.0,147.0,147.0,,,,,,147.0,,,,,,,,,,,
01244081160_dsl,Gurgaon,108.0,NKOT0F01CE6F,NOKIA,DA662903C070,Haryana,0.0,0.0,0.0,0.0,100.0,50.83,False,False,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.87,0.2,AOT4221NK,Mac,PC,,,False,False,False,False,False,False,False,False,False,,False,21793.0,0.0,21793.0,2303239168.0,2303239168.0,4531089408.0,1147.0,1147.0,,1147.0,1147.0,0.0,1147.0,,,,0.0,,0.0,0.0,0.0,0.0,0.87,0.2,0.0,0.0,0.0,,,,1.0,,,0.0,,,,,,,,,False,False,,,,,,,,,,,,False,,False,False,False,False,,,False,False,False,,,,False,,False,,,,,,,,,,,,,,,,,,,,1147.0,0.0,1147.0,0.0,21793.0,21793.0,1147.0,,1147.0,,,,,1147.0,,,,,,,,,,,
01246472327_dsl,Gurgaon,108.0,NKOTA0000592,NOKIA,AEA3CFDCCB13,Haryana,0.0,0.0,0.0,0.0,100.0,13.22,False,False,0.0,14.0,0.0,0.0,0.0,0.0,,0.0,2.8,0.36,AOT4221NK,,,,,False,False,False,False,True,False,False,False,False,,False,323.0,0.0,323.0,2706882560.0,2706882560.0,20472060928.0,17.0,17.0,,17.0,17.0,0.0,17.0,,,,0.0,,0.0,0.0,0.0,0.0,2.8,0.36,0.0,0.0,0.0,,,,14.0,,,0.0,,,,,,,,,False,False,,,,,,,,,,,,False,,False,False,False,False,,,False,False,False,,,,True,,False,,,,,,,,,,,,,,,,,,,,17.0,0.0,17.0,0.0,323.0,323.0,17.0,,17.0,,,,,17.0,,,,,,,,,,,
012444903348_dsl,Gurgaon,108.0,NKOT0F01CE7E,NOKIA,444201C1B177,Haryana,,,,0.0,100.0,0.55,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.01,0.01,AAP321NK,,,,,,,,False,,False,False,False,False,,False,,,,256137216.0,256137216.0,46686080192.0,850.0,850.0,,850.0,850.0,0.0,850.0,,,,0.0,,0.0,,,,0.01,0.01,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,False,,False,,,,,,False,False,False,,,,,,False,,,,,,,,,,,,,,,,,,,,850.0,0.0,850.0,,,,850.0,,850.0,,,,,850.0,,,,,,,,,,,
012444903348_dsl,Gurgaon,108.0,NKOT0F01CE7E,NOKIA,32655446EDD7,Haryana,,,,0.0,100.0,41.84,False,False,0.0,29.0,0.0,0.0,0.0,0.0,,0.0,2.25,4.34,AAP321NK,Galaxy-S25-Ultra,PHONE,Samsung Electronics,Galaxy,,,,False,True,False,False,False,False,,False,,,,19533522718.0,19533522718.0,46686080192.0,614.0,614.0,,614.0,614.0,0.0,614.0,,,,0.0,,0.0,,,,2.25,4.34,0.0,0.0,0.0,,,,29.0,,,0.0,,,,,,,,,False,False,,,,,,,,,,,,False,,False,,,,,,False,False,False,,,,True,,False,,,,,,,,,,,,,,,,,,,,614.0,0.0,614.0,,,,614.0,,614.0,,,,,614.0,,,,,,,,,,,
01244054723_dsl,Gurgaon,108.0,NKOT0F0226EE,NOKIA,AAB7012CE38D,Haryana,,,,0.0,100.0,0.22,False,False,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,1.93,8.11,AAP321NK,iPhone,PHONE,,iPhone,,,,False,False,False,False,False,False,,False,,,,283753472.0,283753472.0,127874562048.0,3.0,3.0,,3.0,3.0,0.0,3.0,,,,0.0,,0.0,,,,1.93,8.11,0.0,0.0,0.0,,,,4.0,,,0.0,,,,,,,,,False,False,,,,,,,,,,,,False,,False,,,,,,False,False,False,,,,False,,False,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,,,,3.0,,3.0,,,,,3.0,,,,,,,,,,,
01246472327_dsl,Gurgaon,108.0,NKOTA0000592,NOKIA,7C2ACA06CDA5,Haryana,100.0,0.0,100.0,94.76,5.24,0.0,False,False,0.0,10.0,75.0,66.67,100.0,25.0,0.0,100.0,0.0,0.0,AOT4221NK,Rashims-iPad,,,,True,False,True,False,True,True,True,True,False,False,True,19.0,0.0,19.0,488448.0,488448.0,20472060928.0,4.0,4.0,3.0,1.0,4.0,3.0,1.0,,,,25.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,75.0,66.67,100.0,,,,10.0,,,0.0,,,,,,,,,False,False,,,,,,,,,,,,False,False,True,False,True,True,,,True,True,True,,,,True,,False,,,,,,,,,,,,,,,,,,,,4.0,3.0,1.0,0.0,19.0,19.0,4.0,3.0,1.0,,,,,4.0,,,,,,,,,,,
01244054723_dsl,Gurgaon,108.0,NKOT0F0226EE,NOKIA,866D51236BCF,Haryana,100.0,100.0,0.0,0.0,100.0,9.82,False,True,4.0,152.0,2.5,100.0,2.26,0.5,100.0,0.25,6.57,11.5,AAP321NK,,,,,True,True,False,False,True,False,True,False,False,True,False,19.0,19.0,0.0,12557645824.0,12557645824.0,127874562048.0,400.0,400.0,1.0,399.0,400.0,1.0,399.0,,,,0.5,100.0,0.25,100.0,0.0,100.0,6.57,11.5,2.5,100.0,2.26,,,,152.0,,,4.0,,,,,,,,,False,True,,,,,,,,,,,,False,True,False,True,False,True,,,False,True,False,,,,True,,False,,,,,,,,,,,,,,,,,,,,400.0,1.0,399.0,19.0,0.0,19.0,400.0,1.0,399.0,,,,,400.0,,,,,,,,,,,
012436398608_dsl,Gurgaon,108.0,NKOTDF0001E7,NOKIA,0EED7B0E8241,Haryana,0.23,0.0,0.23,9.31,90.69,5.56,True,False,0.0,42.0,18.54,15.38,18.64,0.47,7.69,0.24,4.0,0.15,AOT4221NK,OnePlus-15R,,,,False,False,False,False,True,False,False,False,False,False,False,7847.0,0.0,7847.0,5030848512.0,5030848512.0,90529682432.0,426.0,426.0,13.0,413.0,426.0,13.0,413.0,,,,0.47,7.69,0.24,0.0,0.23,0.23,4.0,0.15,18.54,15.38,18.64,,,,42.0,,,0.0,,,,,,,,,True,False,,,,,,,,,,,,False,False,False,False,False,False,,,False,False,False,,,,True,,False,,,,,,,,,,,,,,,,,,,,426.0,13.0,413.0,0.0,7847.0,7847.0,426.0,13.0,413.0,,,,,426.0,,,,,,,,,,,
01244054723_dsl,Gurgaon,108.0,NKOT0F0226EE,NOKIA,4CF5DCF7CBCA,Haryana,0.0,0.0,0.0,100.0,0.0,0.43,False,False,0.0,13.0,96.16,96.16,0.0,0.0,0.0,,0.0,0.1,AAP321NK,846606451,OTHER,Hikvision,,False,False,False,False,True,True,True,False,False,False,,13376.0,13376.0,0.0,547261440.0,547261440.0,127874562048.0,704.0,704.0,704.0,,704.0,704.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.1,96.16,96.16,0.0,,,,13.0,,,0.0,,,,,,,,,False,False,,,,,,,,,,,,False,False,,False,False,False,,,True,True,False,,,,True,,False,,,,,,,,,,,,,,,,,,,,704.0,704.0,0.0,13376.0,0.0,13376.0,704.0,704.0,,,,,,704.0,,,,,,,,,,,
012444903348_dsl,Gurgaon,108.0,NKOT0F01CE7E,NOKIA,B2C8CF9ECE29,Haryana,,,,0.0,100.0,7.61,False,False,0.17,36.0,0.0,0.0,0.0,0.0,,0.0,1.81,0.07,AAP321NK,iPhone,PHONE,Apple,iPhone,,,,False,True,False,False,False,False,,False,,,,3550680634.0,3550680634.0,46686080192.0,590.0,590.0,,590.0,590.0,0.0,590.0,,,,0.0,,0.0,,,,1.81,0.07,0.0,0.0,0.0,,,,36.0,,,0.17,,,,,,,,,False,False,,,,,,,,,,,,False,,False,,,,,,False,False,False,,,,True,,False,,,,,,,,,,,,,,,,,,,,590.0,0.0,590.0,,,,590.0,,590.0,,,,,590.0,,,,,,,,,,,
01244054723_dsl,Gurgaon,108.0,NKOT0F0226EE,NOKIA,7243CCCDA6CE,Haryana,,,,0.0,100.0,5.01,,,0.0,,0.0,0.0,0.0,0.0,,0.0,2.06,0.01,AAP321NK,,,,,,,,False,,False,False,False,False,,False,,,,6400194560.0,6400194560.0,127874562048.0,831.0,831.0,,831.0,831.0,0.0,831.0,,,,0.0,,0.0,,,,2.06,0.01,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,False,,False,,,,,,False,False,False,,,,,,False,,,,,,,,,,,,,,,,,,,,831.0,0.0,831.0,,,,831.0,,831.0,,,,,831.0,,,,,,,,,,,
012447957675_dsl,Gurgaon,108.0,ZYOT5E069474,NOKIA,9E63A69D723F,Haryana,0.0,0.0,0.0,0.0,100.0,12.17,False,False,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.38,0.05,MTK 0000,,,,,False,False,False,False,False,False,False,False,False,,False,5469.0,0.0,5469.0,2741250048.0,2741250048.0,22523651072.0,408.0,408.0,,408.0,408.0,0.0,408.0,,,,0.0,,0.0,0.0,0.0,0.0,0.38,0.05,0.0,0.0,0.0,,,,1.0,,,0.0,,,,,,,,,False,False,,,,,,,,,,,,False,,False,False,False,False,,,False,False,False,,,,False,,False,,,,,,,,,,,,,,,,,,,,408.0,0.0,408.0,0.0,5469.0,5469.0,408.0,,408.0,,,,,408.0,,,,,,,,,,,
01244054723_dsl,Gurgaon,108.0,NKOT0F0226EE,NOKIA,F072EAF9FBB2,Haryana,,,,0.0,100.0,0.07,False,True,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.01,0.0,AAP321NK,Google-Nest-Mini,STREAMING_DEVICE,Google,Streaming Dongle,,,,False,False,False,False,False,False,,False,,,,85776384.0,85776384.0,127874562048.0,831.0,831.0,,831.0,831.0,0.0,831.0,,,,0.0,,0.0,,,,0.01,0.0,0.0,0.0,0.0,,,,1.0,,,0.0,,,,,,,,,False,True,,,,,,,,,,,,False,,False,,,,,,False,False,False,,,,False,,False,,,,,,,,,,,,,,,,,,,,831.0,0.0,831.0,,,,831.0,,831.0,,,,,831.0,,,,,,,,,,,
01246232448_dsl,Gurgaon,108.0,NKOT2F045EF1,NOKIA,FA3D6E56EC2A,Haryana,,,,0.0,100.0,13.56,,,0.0,14.0,0.0,0.0,0.0,0.0,,0.0,0.79,0.04,AOT4221NK,Unknown_fa:3d:6e:56:ec:2a,,,,,,,False,True,False,False,False,False,,False,,,,3002311680.0,3002311680.0,22140985344.0,702.0,702.0,,702.0,702.0,0.0,702.0,,,,0.0,,0.0,,,,0.79,0.04,0.0,0.0,0.0,,,,14.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,False,,False,,,,,,False,False,False,,,,True,,False,,,,,,,,,,,,,,,,,,,,702.0,0.0,702.0,,,,702.0,,702.0,,,,,702.0,,,,,,,,,,,
012444801137_dsl,Gurgaon,108.0,NKOTDF000165,NOKIA,683943AD68BF,Haryana,,,,0.0,100.0,21.95,False,True,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,10.66,0.06,AAP321NK,Family-Room-TV,,,,,,,False,False,False,False,False,False,,False,,,,11818904851.0,11818904851.0,53849115479.0,108.0,108.0,,108.0,108.0,0.0,108.0,,,,0.0,,0.0,,,,10.66,0.06,0.0,0.0,0.0,,,,4.0,,,0.0,,,,,,,,,False,True,,,,,,,,,,,,False,,False,,,,,,False,False,False,,,,False,,False,,,,,,,,,,,,,,,,,,,,108.0,0.0,108.0,,,,108.0,,108.0,,,,,108.0,,,,,,,,,,,
012447957675_dsl,Gurgaon,108.0,ZYOT5E069474,NOKIA,CAF80AB2DDA1,Haryana,0.0,0.0,0.0,0.0,100.0,3.62,False,False,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.01,0.01,MTK 0000,,,,,False,False,False,False,False,False,False,False,False,,False,13349.0,0.0,13349.0,814331904.0,814331904.0,22523651072.0,1129.0,1129.0,,1129.0,1129.0,0.0,1129.0,,,,0.0,,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,,,,2.0,,,0.0,,,,,,,,,False,False,,,,,,,,,,,,False,,False,False,False,False,,,False,False,False,,,,False,,False,,,,,,,,,,,,,,,,,,,,1129.0,0.0,1129.0,0.0,13349.0,13349.0,1129.0,,1129.0,,,,,1129.0,,,,,,,,,,,
012436398608_dsl,Gurgaon,108.0,NKOTDF0001E7,NOKIA,62D8084F50B0,Haryana,0.0,0.0,0.0,0.0,100.0,7.94,False,True,0.0,18.0,17.37,100.0,17.21,0.0,0.0,0.0,1.15,0.03,AOT4221NK,OnePlus-Nord-CE4-Lite-5G,,,,False,False,False,False,True,False,True,False,False,False,False,9386.0,0.0,9386.0,7188775936.0,7188775936.0,90529682432.0,495.0,495.0,1.0,494.0,495.0,1.0,494.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.03,17.37,100.0,17.21,,,,18.0,,,0.0,,,,,,,,,False,True,,,,,,,,,,,,False,False,False,False,False,False,,,False,True,False,,,,True,,False,,,,,,,,,,,,,,,,,,,,495.0,1.0,494.0,0.0,9386.0,9386.0,495.0,1.0,494.0,,,,,495.0,,,,,,,,,,,
01246232448_dsl,Gurgaon,108.0,NKOT2F045EF1,NOKIA,A091A2A13221,Haryana,0.0,0.0,0.0,100.0,0.0,58.99,False,False,0.0,7.0,25.47,25.47,0.0,0.0,0.0,,3.14,0.14,AOT4221NK,Unknown_a0:91:a2:a1:32:21,,,,False,False,False,False,True,False,False,False,False,False,,2898.0,2898.0,0.0,13060384768.0,13060384768.0,22140985344.0,161.0,161.0,161.0,,161.0,161.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,3.14,0.14,25.47,25.47,0.0,,,,7.0,,,0.0,,,,,,,,,False,False,,,,,,,,,,,,False,False,,False,False,False,,,False,False,False,,,,True,,False,,,,,,,,,,,,,,,,,,,,161.0,161.0,0.0,2898.0,0.0,2898.0,161.0,161.0,,,,,,161.0,,,,,,,,,,,
